data_loss,batch_size,physics_weight,physics_loss,physics_crm_residual,physics_nonnegative,physics_cumulative_monotonic,physics_allocation_simplex,physics_shutin_consistency,physics_temporal_smoothness,epoch
169.18585205078125,2.0,0.0,0.0,0.19418314844369888,0.006828538607805967,0.0,0.0,0.0,10.052641361951828,1
155.37387084960938,2.0,0.0,0.0,0.020904911682009697,0.0023025086848065257,0.0,0.0,0.0,18.968840643763542,1
160.1975555419922,2.0,0.0,0.0,0.024777457118034363,0.0001788586814654991,0.0,0.0,0.0,17.20346064865589,1
167.99044799804688,2.0,0.0,0.0,0.47896717535331845,0.0,0.0,0.0,0.0,10.607167854905128,1
167.9978790283203,2.0,0.0,0.0,0.6279979199171066,0.0,0.0,0.0,0.0,12.736303865909576,1
152.8944091796875,2.0,0.0,0.0,1.1276353262364864,0.0,0.0,0.0,0.0,16.59875136613846,1
173.7860107421875,2.0,0.0,0.0,1.6554043013602495,0.0,0.0,0.0,0.0,28.433003425598145,1
164.60546875,2.0,0.0,0.0,0.253853403031826,0.0,0.0,0.0,0.0,33.49887275695801,1
175.25238037109375,2.0,0.0,0.0,2.1833670288324356,0.0,0.0,1.366428388903615e-16,0.0,28.934515953063965,1
151.55816650390625,2.0,0.0,0.0,1.6540829539299011,0.0,0.0,0.0,0.0,0.3714847266674042,1
165.7117156982422,2.0,0.0,0.0,3.2943755984306335,0.0,0.0,0.0,0.0,14.88891838490963,1
175.6092071533203,2.0,0.0,0.0,6.29352006316185,0.0,0.0,0.0,0.0,26.98629379272461,1
173.16722106933594,2.0,0.0,0.0,10.958557739853859,0.0,0.0,2.73285677780723e-16,0.0,27.149834632873535,2
176.98016357421875,2.0,0.0,0.0,692.5989065170288,0.0,0.0,0.0,0.0,10.89046037197113,2
166.42652893066406,2.0,0.0,0.0,8.39546686410904,0.0,0.0,0.0,0.0,32.1199254989624,2
167.54385375976562,2.0,0.0,0.0,32.21851793676615,0.0,0.0,0.0,0.0,9.028635784983635,2
173.9755859375,2.0,0.0,0.0,3529.3173828125,0.0,0.0,0.0,0.0,6.843120336532593,2
157.6551513671875,2.0,0.0,0.0,49.529380559921265,0.0,0.0,0.0,0.0,28.224681854248047,2
152.84725952148438,2.0,0.0,0.0,3.5065746307373047,0.0,0.0,0.0,0.0,12.662162631750107,2
170.68804931640625,2.0,0.0,0.0,2141.6844420433044,0.0,0.0,0.0,0.0,14.686575651168823,2
166.97752380371094,2.0,0.0,0.0,8391.477248191833,0.0,0.0,0.0,0.0,19.066007375717163,2
151.77285766601562,2.0,0.0,0.0,3.6827255189418793,0.0,0.0,0.0,0.0,0.43249936401844025,2
171.40757751464844,2.0,0.0,0.0,25.792251586914062,0.0,0.0,0.0,0.0,30.097454071044922,2
149.57887268066406,2.0,0.0,0.0,6.972171783447266,0.0,0.0,1.366428388903615e-16,0.0,0.4650309532880783,2
167.05184936523438,2.0,0.0,0.0,36.19078731536865,0.0,0.0,0.0,0.0,28.748801231384277,3
168.1314697265625,2.0,0.0,0.0,41206.587890625,0.0,0.0,0.0,0.0,4.222184181213379,3
165.4304962158203,2.0,0.0,0.0,338.1410183906555,0.0,0.0,0.0,0.0,9.601087436079979,3
165.2537384033203,2.0,0.0,0.0,138.29316902160645,0.0,0.0,1.366428388903615e-16,0.0,28.023526191711426,3
156.41636657714844,2.0,0.0,0.0,21.485602378845215,0.0,0.0,0.0,0.0,14.852022111415863,3
154.8785858154297,2.0,0.0,0.0,20.483647346496582,0.0,0.0,1.366428388903615e-16,0.0,14.402579680085182,3
158.3570556640625,2.0,0.0,0.0,198.47990036010742,0.0,0.0,1.366428388903615e-16,0.0,30.242746353149414,3
159.1981201171875,2.0,0.0,0.0,50.4090633392334,0.0,0.0,2.73285677780723e-16,0.0,27.980006217956543,3
167.81642150878906,2.0,0.0,0.0,234.5505828857422,0.0,0.0,0.0,0.0,27.41648006439209,3
159.16128540039062,2.0,0.0,0.0,100.89062261581421,0.0,0.0,0.0,0.0,13.438906043767929,3
150.87826538085938,2.0,0.0,0.0,1805.496883392334,0.0,0.0,0.0,0.0,0.7032564729452133,3
173.8868865966797,2.0,0.0,0.0,425.35687255859375,0.0,0.0,0.0,0.0,23.458897590637207,3
145.5584716796875,2.0,0.0,0.0,49.43857002258301,0.0,0.0,0.0,0.0,0.49130459129810333,4
156.5905303955078,2.0,0.0,0.0,1466.0787963867188,0.0,0.0,0.0,0.0,22.546151161193848,4
154.89492797851562,2.0,0.0,0.0,208.8978786468506,0.0,0.0,0.0,0.0,14.601134017109871,4
158.4256591796875,2.0,0.0,0.0,1697.6832275390625,0.0,0.0,0.0,0.0,10.289540752768517,4
165.9212188720703,2.0,0.0,0.0,632.2540435791016,0.0,0.0,0.0,0.0,24.8992977142334,4
157.69903564453125,2.0,0.0,0.0,617.6909484863281,0.0,0.0,0.0,0.0,28.9151668548584,4
162.27432250976562,2.0,0.0,0.0,2505.0373725891113,0.0,0.0,0.0,0.0,24.687438011169434,4
141.40545654296875,2.0,0.0,0.0,5797.657470703125,0.0,0.0,0.0,0.0,15.595036163926125,4
148.3446044921875,2.0,0.0,0.0,213.25348281860352,0.0,0.0,0.0,0.0,12.939679592847824,4
159.8561248779297,2.0,0.0,0.0,3970.643714904785,0.0,0.0,0.0,0.0,24.21695899963379,4
170.17953491210938,2.0,0.0,0.0,447615.8322753906,0.0,0.0,0.0,0.0,16.775136947631836,4
157.6894073486328,2.0,0.0,0.0,3556.092498779297,0.0,0.0,0.0,0.0,9.026486307382584,4
143.47914123535156,2.0,0.0,0.0,6947.159217834473,0.0,0.0,0.0,0.0,24.885565757751465,5
148.1676025390625,2.0,0.0,0.0,4085.045166015625,0.0,0.0,0.0,0.0,23.636615753173828,5
154.9566650390625,2.0,0.0,0.0,1866.7940673828125,0.0,0.0,0.0,0.0,12.750576555728912,5
145.7132110595703,2.0,0.0,0.0,565.4578323364258,0.0,0.0,0.0,0.0,33.37616539001465,5
153.01522827148438,2.0,0.0,0.0,7560.032386779785,0.0,0.0,0.0,0.0,9.069277197122574,5
136.2816925048828,2.0,0.0,0.0,1013.4046630859375,0.0,0.0,0.0,0.0,0.3794374614953995,5
141.88783264160156,2.0,0.0,0.0,175215.08492279053,0.0,0.0,0.0,0.0,1.077196180820465,5
145.05592346191406,2.0,0.0,0.0,5017.000244140625,0.0,0.0,0.0,0.0,13.422589808702469,5
132.4368133544922,2.0,0.0,0.0,8656.225830078125,0.0,0.0,0.0,0.0,24.413955688476562,5
143.86398315429688,2.0,0.0,0.0,13539.55712890625,0.0,0.0,0.0,0.0,28.693334579467773,5
138.48406982421875,2.0,0.0,0.0,617.7460136413574,0.0,0.0,0.0,0.0,15.066530123353004,5
148.5866241455078,2.0,0.0,0.0,1336501.7642822266,0.0,0.0,0.0,0.0,6.292934238910675,5
143.74591064453125,2.0,0.0,0.0,1378955.804901123,0.0,0.0,0.0,0.0,17.022255182266235,6
142.66554260253906,2.0,0.0,0.0,68969.46087646484,0.0,0.0,0.0,0.0,13.636405348777771,6
153.80592346191406,2.0,0.0,0.0,18376.138885498047,0.0,0.0,0.0,0.0,21.43331480026245,6
