prod_id,inj_id,distance_m,metric_distance_m,direction_factor,direction_cosine,kernel_type,kernel_params,kernel_score,weight,lag,tau,corr,granger_score,mutual_info,psd_corr,conditional_mi,causal_score,overlap,lower_bound,upper_bound,t_diff_days,t_front_days,kernel_weight,attn_alpha,attn_minus_kernel,attn_alpha_train_mean,attn_alpha_train_last,attn_alpha_full_last,crm_weight,regime_labels
14,15,794.3034586539395,794.2739212196323,1.0,,idw,{'p': 4.0},10.449543656138271,0.021960643131379284,1,1.0,-0.22515268962688179,0.06152686081079281,0.43772871706185934,0.9888796735496237,0.41889410140485445,0.4134630663229882,180,1,2,2.130766939807144,32.130766939807145,0.021960643131379284,0.3309893039538492,0.3090286608224699,0.3309893039538492,0.16298472655979435,0.23197385758586925,0.3309893039538492,0|1|2|3|4
35,1,549.881927791267,549.8817964903368,1.0,,idw,{'p': 4.0},10.449543656138271,0.022423253685709355,2,2.0,0.8605274412866455,0.08625802968060096,0.42426944312802384,0.9245561624425468,0.5326147323632902,0.4222745856696204,179,1,2,1.0212546071595774,31.021254607159577,0.022423253685709355,0.056620050230116355,0.034196796544407,0.056620050230116355,0.01636353850228125,0.016808679447025146,0.056620050230116355,0|1|2|3|4
35,34,1329.7128501514903,1329.7032985813037,1.0,,idw,{'p': 4.0},10.449543656138271,0.0007403596826089354,2,2.0,0.9613141984659787,0.23587946385542577,0.47229045924842283,0.9185468754975294,0.5605939666505176,0.49204342022100944,179,1,2,5.971794235877631,35.97179423587763,0.0007403596826089354,0.04818838679555734,0.047448027112948404,0.04818838679555734,0.010229565959294295,0.010573627803649038,0.04818838679555734,0|1|2|3|4
35,36,1510.399686058101,1510.3996741076216,1.0,,idw,{'p': 4.0},10.449543656138271,0.00011810228394027028,2,2.0,0.15018144954261262,0.01817795538705776,0.297908768060076,0.6888979090311097,0.36541308034908154,0.2883264586620772,179,1,2,7.705114725546248,37.705114725546245,0.00011810228394027028,0.4145168984577343,0.41439879617379405,0.4145168984577343,0.7856072014959146,0.7797561023084914,0.4145168984577343,0|1|2|3|4
35,7,528.3277092729568,528.2158758363951,1.0,,idw,{'p': 4.0},10.449543656138271,0.006124783120573321,2,2.0,0.09018149329351127,0.007346597445581942,0.32807910220695974,0.5331592694371918,0.37009882782435866,0.26314171782913376,179,1,2,0.9423630370114539,30.942363037011454,0.006124783120573321,0.24134079832690317,0.23521601520632984,0.24134079832690317,0.008124806281360432,0.011888016165939002,0.24134079832690317,0|1|2|3|4
38,24,354.58399444582955,354.57729300839344,1.0,,idw,{'p': 4.0},10.449543656138271,0.6226263078537773,1,1.0,0.978006551795097,0.009953406127602829,0.4834581592718034,0.9834105704957605,0.5587074932666698,0.4290093780153546,180,1,2,0.42463636474134675,30.424636364741346,0.6226263078537773,0.16908553621418682,-0.45354077163959045,0.16908553621418682,0.11917087644685112,0.12024677690539746,0.16908553621418682,0|1|2|3|4
38,34,852.84292371313,852.8417581401368,1.0,,idw,{'p': 4.0},10.449543656138271,0.02150096249089071,1,1.0,0.9776329207581471,0.840102152064404,0.49575405623096724,0.9885384824735792,0.5625892899149094,0.7248580600737838,180,1,2,2.456587607255665,32.45658760725566,0.02150096249089071,0.05385980318096742,0.03235884069007671,0.05385980318096742,0.015803345559873665,0.016282987258130266,0.05385980318096742,0|1|2|3|4
38,1,417.2411116363776,417.22184163770726,1.0,,idw,{'p': 4.0},10.449543656138271,0.3372531813738117,2,2.0,0.9030471953451921,0.6146563101241044,0.42837404963830283,0.9902652354164236,0.48338575119554156,0.6142028331975433,179,1,2,0.5879351351807517,30.58793513518075,0.3372531813738117,0.11370332606523272,-0.22354985530857902,0.11370332606523272,0.06971060010848455,0.0704887315739852,0.11370332606523272,0|1|2|3|4
38,36,1163.736424002828,1163.7313396789182,1.0,,idw,{'p': 4.0},10.449543656138271,0.0013850372219103,2,2.0,0.1257281578623992,5.382271428048132e-05,0.30049137483518207,0.7977122953850867,0.34051000052559843,0.3007852095564099,179,1,2,4.5740489017768295,34.57404890177683,0.0013850372219103,0.23636123065695586,0.23497619343504556,0.23636123065695586,0.7542932843344532,0.1973725852596635,0.23636123065695586,0|1|2|3|4
38,7,613.0065034469454,612.8349886129625,1.0,,idw,{'p': 4.0},10.449543656138271,0.017234511059610047,2,2.0,0.10153822837874678,0.13154014793444238,0.3268415093437795,0.6048891795786285,0.3396368995741677,0.31601487543203954,179,1,2,1.2684765650591419,31.268476565059142,0.017234511059610047,0.4269901038826572,0.40975559282304713,0.4269901038826572,0.04102189355033754,0.5956089190028236,0.4269901038826572,0|1|2|3|4
40,15,476.27545847339246,476.2396526372412,1.0,,idw,{'p': 4.0},10.449543656138271,0.5050335187210002,1,1.0,0.8294909538920713,1.8430379462197587e-05,0.4713667954973482,0.9467508894705214,0.4502723375393206,0.3983075178070186,180,1,2,0.7660311824435938,30.766031182443594,0.5050335187210002,0.14775784828600766,-0.35727567043499253,0.14775784828600766,0.11890693057631214,0.12387420681961242,0.14775784828600766,0|1|2|3|4
