data_loss,physics_weight,physics_loss,physics_crm_residual,physics_nonnegative,physics_cumulative_monotonic,physics_allocation_simplex,physics_shutin_consistency,physics_temporal_smoothness,epoch
159.93234252929688,0.0,0.0,14.499726295471191,0.0,0.0,0.0,0.0,35.926300048828125,1
160.0594482421875,0.0,0.0,10.663712501525879,0.0,0.0,0.0,0.0,35.95062255859375,1
160.2205810546875,0.0,0.0,14.245983123779297,0.0,0.0,0.0,0.0,34.838504791259766,1
160.4090118408203,0.0,0.0,25.236377716064453,0.0,0.0,0.0,0.0,35.76866149902344,1
160.6367950439453,0.0,0.0,29.222599029541016,0.0,0.0,0.0,0.0,36.16571807861328,1
160.72195434570312,0.0,0.0,22.287097930908203,0.0,0.0,0.0,0.0,37.46477508544922,1
160.63031005859375,0.0,0.0,44.23143768310547,0.0,0.0,0.0,0.0,35.35541534423828,1
160.7658233642578,0.0,0.0,18.967487335205078,0.0,0.0,0.0,0.0,30.473228454589844,1
160.970458984375,0.0,0.0,58.101932525634766,0.0,0.0,0.0,0.0,36.852272033691406,1
161.14405822753906,0.0,0.0,36.43170928955078,0.0,0.0,0.0,0.0,36.984256744384766,1
161.0270233154297,0.0,0.0,69.0472183227539,0.0,0.0,0.0,0.0,36.345420837402344,1
160.8526611328125,0.0,0.0,54.501163482666016,0.0,0.0,0.0,0.0,35.99886703491211,1
160.77301025390625,0.0,0.0,106.62350463867188,0.0,0.0,0.0,0.0,32.82358169555664,1
160.42010498046875,0.0,0.0,93.49858856201172,0.0,0.0,0.0,0.0,34.828453063964844,1
160.1239471435547,0.0,0.0,178.978515625,0.0,0.0,0.0,0.0,38.062049865722656,1
159.97705078125,0.0,0.0,117.78658294677734,0.0,0.0,0.0,0.0,34.94562530517578,1
160.056396484375,0.0,0.0,207.9602813720703,0.0,0.0,0.0,0.0,36.322418212890625,1
159.68983459472656,0.0,0.0,266.97137451171875,0.0,0.0,0.0,0.0,34.01777267456055,1
159.16116333007812,0.0,0.0,401.3343811035156,0.0,0.0,0.0,0.0,35.83200454711914,1
158.7291717529297,0.0,0.0,759.1682739257812,0.0,0.0,0.0,0.0,33.708160400390625,1
158.45399475097656,0.0,0.0,4121.302734375,0.0,0.0,0.0,0.0,36.51277542114258,1
157.46353149414062,0.0,0.0,1486.92236328125,0.0,0.0,0.0,0.0,35.280059814453125,1
156.91490173339844,0.0,0.0,6609.25732421875,0.0,0.0,0.0,0.0,34.946895599365234,1
156.51043701171875,0.0,0.0,1617.2330322265625,0.0,0.0,0.0,0.0,33.37571716308594,1
156.6695556640625,0.0,0.0,1912.064453125,0.0,0.0,0.0,0.0,36.20892333984375,1
155.71768188476562,0.0,0.0,1779.9176025390625,0.0,0.0,0.0,0.0,31.743318557739258,1
154.7420654296875,0.0,0.0,2399.234619140625,0.0,0.0,0.0,0.0,31.53731346130371,1
154.89952087402344,0.0,0.0,9176.3427734375,0.0,0.0,0.0,0.0,31.20025634765625,1
153.31683349609375,0.0,0.0,13314.31640625,0.0,0.0,0.0,0.0,32.70205307006836,1
152.89059448242188,0.0,0.0,4582.77734375,0.0,0.0,2.73285677780723e-16,0.0,32.37862777709961,1
152.4949188232422,0.0,0.0,13154.0791015625,0.0,0.0,0.0,0.0,31.280271530151367,1
152.1600341796875,0.0,0.0,10502.9658203125,0.0,0.0,0.0,0.0,33.75465774536133,1
150.8404541015625,0.0,0.0,4950.44287109375,0.0,0.0,0.0,0.0,30.00867462158203,1
151.34207153320312,0.0,0.0,9003.4287109375,0.0,0.0,0.0,0.0,32.825523376464844,1
150.33026123046875,0.0,0.0,4497.6943359375,0.0,0.0,0.0,0.0,31.054269790649414,1
149.44569396972656,0.0,0.0,11410.388671875,0.0,0.0,2.73285677780723e-16,0.0,30.52572250366211,1
147.8271026611328,0.0,0.0,5443.31640625,0.0,0.0,0.0,0.0,32.48381042480469,1
151.32411193847656,0.0,0.0,10532.33984375,0.0,0.0,0.0,0.0,32.574798583984375,1
148.63291931152344,0.0,0.0,4701.244140625,0.0,0.0,0.0,0.0,27.954330444335938,1
147.42323303222656,0.0,0.0,27091.421875,0.0,0.0,0.0,0.0,30.339759826660156,1
147.9237823486328,0.0,0.0,14975.9150390625,0.0,0.0,0.0,0.0,27.326234817504883,1
144.54202270507812,0.0,0.0,20379.146484375,0.0,0.0,0.0,0.0,29.70525360107422,1
145.8984375,0.0,0.0,28254.78125,0.0,0.0,0.0,0.0,28.27798080444336,1
145.9563751220703,0.0,0.0,27762.234375,0.0,0.0,0.0,0.0,30.275117874145508,1
145.0290985107422,0.0,0.0,31423.138671875,0.0,0.0,0.0,0.0,28.344045639038086,1
143.82737731933594,0.0,0.0,30366.01171875,0.0,0.0,0.0,0.0,28.278118133544922,1
143.6306915283203,0.0,0.0,23355.904296875,0.0,0.0,0.0,0.0,24.842836380004883,1
142.65228271484375,0.0,0.0,16827.275390625,0.0,0.0,0.0,0.0,26.536367416381836,1
141.71104431152344,0.0,0.0,21524.54296875,0.0,0.0,0.0,0.0,24.08713150024414,1
138.59085083007812,0.0,0.0,70162.7265625,0.0,0.0,0.0,0.0,24.5642147064209,1
140.38211059570312,0.0,0.0,147732.5,0.0,0.0,0.0,0.0,24.295713424682617,1
138.85183715820312,0.0,0.0,188290.4375,0.0,0.0,0.0,0.0,24.426902770996094,1
139.5377655029297,0.0,0.0,193817.25,0.0,0.0,0.0,0.0,25.77212142944336,1
138.49632263183594,0.0,0.0,48159.5,0.0,0.0,0.0,0.0,23.278512954711914,1
140.26321411132812,0.0,0.0,143186.3125,0.0,0.0,0.0,0.0,24.187313079833984,1
137.7733917236328,0.0,0.0,138323.8125,0.0,0.0,0.0,0.0,20.88576316833496,1
137.425048828125,0.0,0.0,159087.15625,0.0,0.0,0.0,0.0,22.787199020385742,1
139.08531188964844,0.0,0.0,191537.515625,0.0,0.0,0.0,0.0,20.28359031677246,1
136.18447875976562,0.0,0.0,217274.640625,0.0,0.0,0.0,0.0,21.394132614135742,1
136.46087646484375,0.0,0.0,244819.65625,0.0,0.0,0.0,0.0,18.984235763549805,1
137.97439575195312,0.0,0.0,265019.25,0.0,0.0,0.0,0.0,18.92991065979004,1
137.0196533203125,0.0,0.0,157272.984375,0.0,0.0,0.0,0.0,21.220304489135742,1
134.4153594970703,0.0,0.0,10681097.0,0.0,0.0,0.0,0.0,14.35116958618164,1
132.8377227783203,0.0,0.0,17946274.0,0.0,0.0,0.0,0.0,9.836627006530762,1
124.75875091552734,0.0,0.0,33936960.0,0.0,0.0,0.0,0.0,6.107595443725586,1
122.27423858642578,0.0,0.0,72006328.0,0.0,0.0,0.0,0.0,4.082183361053467,1
122.63552856445312,0.0,0.0,13329096.0,0.0,0.0,0.0,0.0,2.9784317016601562,1
120.48372650146484,0.0,0.0,5778541.5,0.0,0.0,0.0,0.0,2.0083794593811035,1
123.00952911376953,0.0,0.0,3767953.5,0.0,0.0,0.0,0.0,2.1068966388702393,1
122.94841003417969,0.0,0.0,11658829.0,0.0,0.0,0.0,0.0,2.141299247741699,1
123.40154266357422,0.0,0.0,10903070.0,0.0,0.0,0.0,0.0,1.9501054286956787,1
119.05255889892578,0.0,0.0,2351140.75,0.0,0.0,0.0,0.0,1.789357304573059,1
119.08781433105469,0.0,0.0,1006882.3125,0.0,0.0,0.0,0.0,1.174618124961853,1
114.83411407470703,0.0,0.0,551651.0,0.0,0.0,0.0,0.0,1.0817450284957886,1
108.46337127685547,0.0,0.0,13142.26953125,0.0,0.0,0.0,0.0,0.824063241481781,1
110.84210205078125,0.0,0.0,8760.232421875,0.0,0.0,0.0,0.0,0.7152454257011414,1
114.18785095214844,0.0,0.0,16707.68359375,0.0,0.0,0.0,0.0,0.7884520888328552,1
112.6884994506836,0.0,0.0,16648.408203125,0.0,0.0,0.0,0.0,0.7381132245063782,1
109.0844497680664,0.0,0.0,311238.40625,0.0,0.0,0.0,0.0,0.6275405287742615,1
109.12146759033203,0.0,0.0,2392.896240234375,0.0,0.0,0.0,0.0,0.6191241145133972,1
109.98400115966797,0.0,0.0,49897.390625,0.0,0.0,0.0,0.0,0.639828085899353,1
110.11734008789062,0.0,0.0,2396.091796875,0.0,0.0,0.0,0.0,0.586585521697998,1
108.5067138671875,0.0,0.0,57019.86328125,0.0,0.0,0.0,0.0,0.4973220229148865,1
110.32695007324219,0.0,0.0,3094.06005859375,0.0,0.0,0.0,0.0,0.543100118637085,1
110.57164001464844,0.0,0.0,8087.22607421875,0.0,0.0,0.0,0.0,0.5553732514381409,1
110.97125244140625,0.0,0.0,4037.96337890625,0.0,0.0,0.0,0.0,0.530603289604187,1
111.09361267089844,0.0,0.0,6686.4189453125,0.0,0.0,0.0,0.0,0.46006470918655396,1
110.53295135498047,0.0,0.0,2562.515380859375,0.0,0.0,0.0,0.0,0.4512105882167816,1
109.02958679199219,0.0,0.0,4230.48779296875,0.0,0.0,0.0,0.0,0.4508073329925537,1
113.36324310302734,0.0,0.0,4500.46533203125,0.0,0.0,0.0,0.0,0.44250380992889404,1
110.48089599609375,0.0,0.0,3788.189453125,0.0,0.0,0.0,0.0,0.4817165434360504,1
107.64535522460938,0.0,0.0,2614.95849609375,0.0,0.0,0.0,0.0,0.4345971941947937,1
112.55779266357422,0.0,0.0,1592.0692138671875,0.0,0.0,0.0,0.0,0.4746042490005493,1
111.65343475341797,0.0,0.0,19250.677734375,0.0,0.0,0.0,0.0,0.473926842212677,1
110.21499633789062,0.0,0.0,1975.66015625,0.0,0.0,0.0,0.0,0.396874338388443,1
107.96613311767578,0.0,0.0,30598.509765625,0.0,0.0,0.0,0.0,0.41139429807662964,1
110.84906005859375,0.0,0.0,3829.6005859375,0.0,0.0,0.0,0.0,0.40634170174598694,1
113.23694610595703,0.0,0.0,1008.476806640625,0.0,0.0,0.0,0.0,0.4523175060749054,1
109.2889633178711,0.0,0.0,24854.9453125,0.0,0.0,0.0,0.0,0.41543835401535034,1
106.59332275390625,0.0,0.0,1646.152587890625,0.0,0.0,0.0,0.0,0.41961878538131714,1
110.42688751220703,0.0,0.0,8250.638671875,0.0,0.0,0.0,0.0,0.4018101096153259,1
111.8334732055664,0.0,0.0,14706.73828125,0.0,0.0,0.0,0.0,0.5024057626724243,1
109.10226440429688,0.0,0.0,146949.96875,0.0,0.0,0.0,0.0,0.42167147994041443,1
105.70162200927734,0.0,0.0,89952.8828125,0.0,0.0,0.0,0.0,0.42781850695610046,1
109.7055435180664,0.0,0.0,18836.3203125,0.0,0.0,0.0,0.0,0.4607371985912323,1
109.2343521118164,0.0,0.0,12189.5439453125,0.0,0.0,0.0,0.0,0.48615479469299316,1
108.28534698486328,0.0,0.0,14248.7119140625,0.0,0.0,0.0,0.0,0.4182104766368866,1
109.48988342285156,0.0,0.0,18432.939453125,0.0,0.0,0.0,0.0,0.3418624699115753,1
110.84943389892578,0.0,0.0,18286.283203125,0.0,0.0,0.0,0.0,0.45129552483558655,1
111.53204345703125,0.0,0.0,2034.47265625,0.0,0.0,0.0,0.0,0.4132680594921112,1
107.01049041748047,0.0,0.0,1451.435546875,0.0,0.0,0.0,0.0,0.407450407743454,1
110.34495544433594,0.0,0.0,2409.076904296875,0.0,0.0,0.0,0.0,0.3715381324291229,1
110.07927703857422,0.0,0.0,27380.1640625,0.0,0.0,0.0,0.0,0.395247220993042,1
109.70285034179688,0.0,0.0,809.7176513671875,0.0,0.0,0.0,0.0,0.3803171217441559,1
105.70445251464844,0.0,0.0,1450600.875,0.0,0.0,0.0,0.0,21.283933639526367,2
109.20038604736328,0.0,0.0,695308.25,0.0,0.0,2.73285677780723e-16,0.0,23.632530212402344,2
111.51445007324219,0.0,0.0,203918.96875,0.0,0.0,0.0,0.0,24.86141014099121,2
108.07599639892578,0.0,0.0,178814.46875,0.0,0.0,0.0,0.0,28.04325294494629,2
111.0196304321289,0.0,0.0,439346.03125,0.0,0.0,0.0,0.0,29.887893676757812,2
108.38386535644531,0.0,0.0,259357.015625,0.0,0.0,0.0,0.0,30.12093162536621,2
108.47631072998047,0.0,0.0,223364.609375,0.0,0.0,0.0,0.0,30.87383460998535,2
113.24263000488281,0.0,0.0,374854.15625,0.0,0.0,0.0,0.0,32.96132278442383,2
112.84142303466797,0.0,0.0,428030.28125,0.0,0.0,0.0,0.0,34.02169418334961,2
112.51322174072266,0.0,0.0,448198.75,0.0,0.0,0.0,0.0,36.23531723022461,2
111.02149963378906,0.0,0.0,376215.5,0.0,0.0,0.0,0.0,34.633628845214844,2
113.55007934570312,0.0,0.0,286883.6875,0.0,0.0,0.0,0.0,32.91726303100586,2
113.1512680053711,0.0,0.0,128026.9375,0.0,0.0,0.0,0.0,37.079978942871094,2
112.26058959960938,0.0,0.0,15414.3408203125,0.0,0.0,0.0,0.0,34.50010681152344,2
112.60923767089844,0.0,0.0,21203.46484375,0.0,0.0,0.0,0.0,34.677337646484375,2
115.775390625,0.0,0.0,11584.9404296875,0.0,0.0,0.0,0.0,37.05426025390625,2
114.66667175292969,0.0,0.0,5286.04931640625,0.0,0.0,0.0,0.0,37.629886627197266,2
115.88056182861328,0.0,0.0,6815.451171875,0.0,0.0,0.0,0.0,36.49116897583008,2
115.74504089355469,0.0,0.0,3545.219482421875,0.0,0.0,0.0,0.0,34.69343566894531,2
117.64734649658203,0.0,0.0,5361.9306640625,0.0,0.0,2.73285677780723e-16,0.0,35.43946838378906,2
118.25202941894531,0.0,0.0,5246.9443359375,0.0,0.0,0.0,0.0,35.701988220214844,2
117.0614013671875,0.0,0.0,5878.6923828125,0.0,0.0,0.0,0.0,36.79277420043945,2
120.28329467773438,0.0,0.0,9925.736328125,0.0,0.0,0.0,0.0,33.95879364013672,2
117.38367462158203,0.0,0.0,6065.39599609375,0.0,0.0,0.0,0.0,36.05712890625,2
119.22310638427734,0.0,0.0,3190.113037109375,0.0,0.0,2.73285677780723e-16,0.0,35.27915954589844,2
120.58460998535156,0.0,0.0,7446.5078125,0.0,0.0,0.0,0.0,37.05088424682617,2
121.71900177001953,0.0,0.0,7136.29248046875,0.0,0.0,0.0,0.0,36.16791915893555,2
120.6973648071289,0.0,0.0,2850.543701171875,0.0,0.0,0.0,0.0,33.53422164916992,2
120.56490325927734,0.0,0.0,8296.7890625,0.0,0.0,0.0,0.0,34.23930740356445,2
120.51715087890625,0.0,0.0,12225.390625,0.0,0.0,0.0,0.0,36.10411071777344,2
121.91376495361328,0.0,0.0,2624.90673828125,0.0,0.0,0.0,0.0,33.348384857177734,2
123.01958465576172,0.0,0.0,2699.8115234375,0.0,0.0,0.0,0.0,36.419612884521484,2
120.75628662109375,0.0,0.0,12316.58984375,0.0,0.0,0.0,0.0,40.30173873901367,2
121.28703308105469,0.0,0.0,13423.7568359375,0.0,0.0,0.0,0.0,33.952293395996094,2
122.27093505859375,0.0,0.0,8284.2265625,0.0,0.0,0.0,0.0,34.68083190917969,2
124.2890853881836,0.0,0.0,5856.9345703125,0.0,0.0,0.0,0.0,35.22629165649414,2
123.82454681396484,0.0,0.0,3182.314208984375,0.0,0.0,0.0,0.0,36.0262451171875,2
125.32354736328125,0.0,0.0,6001.44873046875,0.0,0.0,0.0,0.0,38.200172424316406,2
124.81718444824219,0.0,0.0,10887.7021484375,0.0,0.0,0.0,0.0,36.95424270629883,2
125.18196868896484,0.0,0.0,5693.01611328125,0.0,0.0,0.0,0.0,31.280010223388672,2
124.42041015625,0.0,0.0,11855.6337890625,0.0,0.0,2.73285677780723e-16,0.0,35.29762649536133,2
126.43132019042969,0.0,0.0,6140.2998046875,0.0,0.0,0.0,0.0,35.57188034057617,2
126.3119125366211,0.0,0.0,11448.5751953125,0.0,0.0,0.0,0.0,33.797054290771484,2
126.83731842041016,0.0,0.0,48278.8828125,0.0,0.0,0.0,0.0,32.285091400146484,2
127.7131576538086,0.0,0.0,34012.69921875,0.0,0.0,0.0,0.0,35.63313674926758,2
126.83624267578125,0.0,0.0,33552.21484375,0.0,0.0,0.0,0.0,36.452972412109375,2
129.05233764648438,0.0,0.0,171114.6875,0.0,0.0,0.0,0.0,33.01469802856445,2
124.94457244873047,0.0,0.0,47144.0,0.0,0.0,0.0,0.0,31.897052764892578,2
129.6024932861328,0.0,0.0,37269.67578125,0.0,0.0,0.0,0.0,35.67240905761719,2
126.0233383178711,0.0,0.0,29001.21875,0.0,0.0,0.0,0.0,34.71709060668945,2
126.08238220214844,0.0,0.0,98644.3984375,0.0,0.0,0.0,0.0,37.8651123046875,2
127.1279296875,0.0,0.0,100139.46875,0.0,0.0,0.0,0.0,29.63490104675293,2
129.1574249267578,0.0,0.0,45645.796875,0.0,0.0,0.0,0.0,31.95098304748535,2
127.48214721679688,0.0,0.0,53394.18359375,0.0,0.0,0.0,0.0,30.368778228759766,2
128.97506713867188,0.0,0.0,49524.18359375,0.0,0.0,0.0,0.0,31.808013916015625,2
129.28952026367188,0.0,0.0,41184.9296875,0.0,0.0,0.0,0.0,32.425472259521484,2
128.89602661132812,0.0,0.0,32466.830078125,0.0,0.0,0.0,0.0,28.303876876831055,2
130.3219451904297,0.0,0.0,102019.0,0.0,0.0,0.0,0.0,30.60504150390625,2
129.1247100830078,0.0,0.0,38313.36328125,0.0,0.0,0.0,0.0,29.116365432739258,2
128.05535888671875,0.0,0.0,36854.8671875,0.0,0.0,0.0,0.0,32.22058868408203,2
132.01307678222656,0.0,0.0,22720.583984375,0.0,0.0,0.0,0.0,32.074222564697266,2
132.0679168701172,0.0,0.0,20091.703125,0.0,0.0,0.0,0.0,29.64638328552246,2
132.02401733398438,0.0,0.0,20420.82421875,0.0,0.0,0.0,0.0,29.588462829589844,2
131.86138916015625,0.0,0.0,15900.751953125,0.0,0.0,0.0,0.0,30.76798439025879,2
132.72113037109375,0.0,0.0,33811.1640625,0.0,0.0,0.0,0.0,29.389019012451172,2
132.0232696533203,0.0,0.0,63540.48828125,0.0,0.0,0.0,0.0,24.680099487304688,2
134.00108337402344,0.0,0.0,95372.203125,0.0,0.0,0.0,0.0,28.369264602661133,2
131.26675415039062,0.0,0.0,362568.4375,0.0,0.0,0.0,0.0,27.458446502685547,2
132.56698608398438,0.0,0.0,117457.828125,0.0,0.0,0.0,0.0,28.44614601135254,2
131.100341796875,0.0,0.0,434995.125,0.0,0.0,0.0,0.0,26.39168930053711,2
135.45106506347656,0.0,0.0,105298.7109375,0.0,0.0,0.0,0.0,25.317737579345703,2
135.09530639648438,0.0,0.0,69359.09375,0.0,0.0,0.0,0.0,26.610618591308594,2
135.6545867919922,0.0,0.0,88629.5234375,0.0,0.0,0.0,0.0,26.379117965698242,2
135.0330047607422,0.0,0.0,109630.53125,0.0,0.0,0.0,0.0,23.649824142456055,2
135.40762329101562,0.0,0.0,188938.984375,0.0,0.0,0.0,0.0,25.33708953857422,2
135.49063110351562,0.0,0.0,369570.0,0.0,0.0,0.0,0.0,24.281858444213867,2
135.39108276367188,0.0,0.0,312435.875,0.0,0.0,0.0,0.0,26.681610107421875,2
136.6448974609375,0.0,0.0,119497.4765625,0.0,0.0,0.0,0.0,25.039627075195312,2
135.3850860595703,0.0,0.0,395540.625,0.0,0.0,0.0,0.0,24.639219284057617,2
133.93690490722656,0.0,0.0,302309.59375,0.0,0.0,0.0,0.0,22.300830841064453,2
135.04660034179688,0.0,0.0,342394.78125,0.0,0.0,0.0,0.0,22.948665618896484,2
137.2549285888672,0.0,0.0,331941.875,0.0,0.0,0.0,0.0,21.232275009155273,2
136.1622314453125,0.0,0.0,310291.96875,0.0,0.0,0.0,0.0,21.54159927368164,2
135.7804412841797,0.0,0.0,280579.875,0.0,0.0,0.0,0.0,20.306415557861328,2
135.65452575683594,0.0,0.0,373245.09375,0.0,0.0,0.0,0.0,20.321321487426758,2
136.6693878173828,0.0,0.0,202831.046875,0.0,0.0,0.0,0.0,19.52170181274414,2
136.72486877441406,0.0,0.0,678429.75,0.0,0.0,0.0,0.0,20.473907470703125,2
136.3791046142578,0.0,0.0,21492508.0,0.0,0.0,0.0,0.0,14.581513404846191,2
130.072265625,0.0,0.0,44130372.0,0.0,0.0,0.0,0.0,9.096914291381836,2
122.9493179321289,0.0,0.0,23192118.0,0.0,0.0,0.0,0.0,5.728665351867676,2
121.06809997558594,0.0,0.0,13988224.0,0.0,0.0,0.0,0.0,4.27256441116333,2
119.62722778320312,0.0,0.0,99740144.0,0.0,0.0,0.0,0.0,3.050855875015259,2
120.9643325805664,0.0,0.0,1643939.0,0.0,0.0,0.0,0.0,2.171983242034912,2
120.78593444824219,0.0,0.0,23831024.0,0.0,0.0,0.0,0.0,2.0342085361480713,2
121.5030288696289,0.0,0.0,3342426.25,0.0,0.0,0.0,0.0,2.205552577972412,2
121.19219970703125,0.0,0.0,5947183.5,0.0,0.0,0.0,0.0,2.029592990875244,2
119.75492095947266,0.0,0.0,5517558.0,0.0,0.0,0.0,0.0,1.5703537464141846,2
117.64912414550781,0.0,0.0,40264.73046875,0.0,0.0,0.0,0.0,1.2714173793792725,2
115.65921783447266,0.0,0.0,101787.890625,0.0,0.0,0.0,0.0,1.0171316862106323,2
111.60363006591797,0.0,0.0,24529.2265625,0.0,0.0,0.0,0.0,0.7837053537368774,2
109.73204803466797,0.0,0.0,316955.03125,0.0,0.0,0.0,0.0,0.6550660729408264,2
111.62171173095703,0.0,0.0,243026.625,0.0,0.0,0.0,0.0,0.7591131329536438,2
110.15462493896484,0.0,0.0,180763.59375,0.0,0.0,0.0,0.0,0.7052263021469116,2
108.57349395751953,0.0,0.0,45289.0546875,0.0,0.0,0.0,0.0,0.6467126607894897,2
107.4011459350586,0.0,0.0,4386.51611328125,0.0,0.0,0.0,0.0,0.5780214667320251,2
110.99419403076172,0.0,0.0,14615.9423828125,0.0,0.0,0.0,0.0,0.6218162775039673,2
110.52899932861328,0.0,0.0,507.7127990722656,0.0,0.0,0.0,0.0,0.6420203447341919,2
108.97132873535156,0.0,0.0,3627.9775390625,0.0,0.0,0.0,0.0,0.5077400803565979,2
108.89620971679688,0.0,0.0,1831.9757080078125,0.0,0.0,0.0,0.0,0.5291386246681213,2
110.10633087158203,0.0,0.0,4632.65673828125,0.0,0.0,0.0,0.0,0.4943389892578125,2
111.48792266845703,0.0,0.0,169851.25,0.0,0.0,0.0,0.0,0.5110012292861938,2
108.95398712158203,0.0,0.0,1407.9754638671875,0.0,0.0,0.0,0.0,0.48556026816368103,2
108.91763305664062,0.0,0.0,1325.312255859375,0.0,0.0,0.0,0.0,0.44664138555526733,2
111.95265197753906,0.0,0.0,52887.75,0.0,0.0,0.0,0.0,0.4698735773563385,2
109.66095733642578,0.0,0.0,108759.78125,0.0,0.0,0.0,0.0,0.5268608331680298,2
110.38043212890625,0.0,0.0,86218.8828125,0.0,0.0,0.0,0.0,0.44139283895492554,2
110.71480560302734,0.0,0.0,21043.150390625,0.0,0.0,0.0,0.0,0.43581750988960266,2
111.87545013427734,0.0,0.0,3414.290771484375,0.0,0.0,0.0,0.0,0.4619913697242737,2
110.79174041748047,0.0,0.0,254.79922485351562,0.0,0.0,0.0,0.0,0.4733087122440338,2
109.91063690185547,0.0,0.0,14373.490234375,0.0,0.0,0.0,0.0,0.42748504877090454,2
108.5126953125,0.0,0.0,79.44519805908203,0.0,0.0,0.0,0.0,0.39416131377220154,2
110.34024810791016,0.0,0.0,5296.0166015625,0.0,0.0,0.0,0.0,0.4438495934009552,2
112.82652282714844,0.0,0.0,9218.9228515625,0.0,0.0,0.0,0.0,0.4166717827320099,2
109.16033172607422,0.0,0.0,87524.859375,0.0,0.0,0.0,0.0,0.42660608887672424,2
107.68683624267578,0.0,0.0,90112.671875,0.0,0.0,0.0,0.0,0.4239611029624939,2
111.83706665039062,0.0,0.0,23671.220703125,0.0,0.0,0.0,0.0,0.4323134422302246,2
111.78435516357422,0.0,0.0,4230.78515625,0.0,0.0,0.0,0.0,0.432220995426178,2
107.24835205078125,0.0,0.0,3898.351806640625,0.0,0.0,0.0,0.0,0.4315599501132965,2
108.7964096069336,0.0,0.0,75321.0703125,0.0,0.0,0.0,0.0,0.4194943606853485,2
108.82734680175781,0.0,0.0,16245.49609375,0.0,0.0,0.0,0.0,0.4352235198020935,2
110.3193359375,0.0,0.0,3428.111572265625,0.0,0.0,0.0,0.0,0.4652935266494751,2
107.90404510498047,0.0,0.0,2696.0068359375,0.0,0.0,0.0,0.0,0.4466714859008789,2
108.77204895019531,0.0,0.0,15137.5751953125,0.0,0.0,0.0,0.0,0.4199703335762024,2
108.46450805664062,0.0,0.0,2585.397216796875,0.0,0.0,0.0,0.0,0.4400772154331207,2
110.89154052734375,0.0,0.0,4547.6962890625,0.0,0.0,0.0,0.0,0.44105857610702515,2
108.42649841308594,0.0,0.0,609.6828002929688,0.0,0.0,0.0,0.0,0.41059374809265137,2
106.47626495361328,0.0,0.0,7014.4609375,0.0,0.0,0.0,0.0,0.3856712877750397,2
110.98457336425781,0.0,0.0,13915.125,0.0,0.0,0.0,0.0,0.402757465839386,2
111.21013641357422,0.0,0.0,39239.30078125,0.0,0.0,0.0,0.0,0.43246883153915405,2
