prod_id,inj_id,distance_m,metric_distance_m,direction_factor,direction_cosine,kernel_type,kernel_params,kernel_score,weight,lag,tau,corr,granger_score,mutual_info,psd_corr,conditional_mi,causal_score,overlap,lower_bound,upper_bound,t_diff_days,t_front_days,attn_alpha,attn_minus_kernel,attn_alpha_train_mean,attn_alpha_train_last,attn_alpha_full_last
3,24,815.9480869261479,815.9473044617774,1.0,,idw,{'p': 4.0},10.449543656138275,0.025108343561538595,1,1.0,0.8577609594628475,0.04685616916337274,0.416438327208848,0.923641685758035,0.33682987874964876,0.3765839763338892,180,1,2,2.2486381115210623,32.24863811152106,0.1423475295077739,0.11723918594623531,0.1423475295077739,0.12749315960441923,0.09399945068588243
3,36,598.3129287254369,598.3081552009882,1.0,,idw,{'p': 4.0},10.449543656138275,0.04571365415365433,1,1.0,0.39243277217531186,0.032653831162704955,0.23319680155243358,0.8506837981108716,0.23515966551688014,0.2867985908223832,180,1,2,1.2090525798036842,31.209052579803686,0.057013542671034,0.011299888517379668,0.057013542671034,0.11112411677579745,0.08286983504529338
3,1,468.7369201623018,468.7275741016738,1.0,,idw,{'p': 4.0},10.449543656138275,0.21383359745307326,2,2.0,0.7684767687367469,0.1458541893932884,0.37313330285929824,0.9121239187616121,0.29621897641512235,0.3898465873600312,179,1,2,0.7420554320119237,30.742055432011924,0.22280367113226512,0.008970073679191864,0.22280367113226512,0.3094791451508088,0.46522010392097524
3,34,353.86272372347986,353.85417284666835,1.0,,idw,{'p': 4.0},10.449543656138275,0.7132927870327767,2,2.0,0.8539517511964821,0.06300174104454836,0.44230347511840606,0.918505688083624,0.34607682254796596,0.3903543129000334,179,1,2,0.4229061354649674,30.422906135464967,0.24723425722410247,-0.4660585298086742,0.24723425722410247,0.40120064299733676,0.3208058271478136
3,7,1177.2466328709588,1177.1697974829333,1.0,,idw,{'p': 4.0},10.449543656138275,0.0020516177989573004,2,2.0,0.24099821656727036,0.011816294669778014,0.2518151312709857,0.5944915114650478,0.19122037146744222,0.22726160052884392,179,1,2,4.680298634844977,34.68029863484497,0.3306009994648245,0.3285493816658672,0.3306009994648245,0.05070293547163773,0.0371047832000355
31,15,310.3199920146945,310.30349247792884,1.0,,idw,{'p': 4.0},10.449543656138275,0.8920138664653094,1,1.0,0.88146717598296,0.05864917598366102,0.4678206010934636,0.9489378353776221,0.4584522464845147,0.4194287959705221,180,1,2,0.3252135785492821,30.32521357854928,0.3446193052583451,-0.5473945612069644,0.3446193052583451,0.17335460675544004,0.2316762708840701
31,26,616.6491775311224,616.6489232535882,1.0,,idw,{'p': 4.0},10.449543656138275,0.055923617947098415,1,1.0,0.8563883891457068,0.1044458204273604,0.4374955520175127,0.9453477696261922,0.40950478570371507,0.4182999745356256,180,1,2,1.2843142405284842,31.284314240528484,0.2357288000870875,0.17980518213998908,0.2357288000870875,0.025027675185393776,0.04773894718762764
31,1,1521.3971958925422,1521.3904815232972,1.0,,idw,{'p': 4.0},10.449543656138275,0.0013131746121893498,2,2.0,0.7393470445957262,0.044082102728318744,0.39345431472095727,0.9259311651855764,0.35933497474979376,0.3725515096207831,179,1,2,7.81765917462782,37.81765917462782,0.08110232859187246,0.0797891539796831,0.08110232859187246,0.009578831335411653,0.02221183486742009
31,34,760.7394288586931,760.7388964817367,1.0,,idw,{'p': 4.0},10.449543656138275,0.02343263545806337,2,2.0,0.8303306304389344,0.0710461483772196,0.4504339599470363,0.9328954755774832,0.4043715644805703,0.4072311697037199,179,1,2,1.954639124844691,31.95463912484469,0.20639097567787248,0.1829583402198091,0.20639097567787248,0.055069280361371716,0.6063304816348966
31,36,630.2573311102063,630.2449531080438,1.0,,idw,{'p': 4.0},10.449543656138275,0.027316705517339352,2,2.0,0.41458059472951553,0.006076055607268534,0.25233791968750785,0.8412332649294316,0.26448660464436324,0.28574763905133715,179,1,2,1.3415723421065588,31.34157234210656,0.13215859038482247,0.10484188486748312,0.13215859038482247,0.7369696063623827,0.09204246542598567
33,15,461.890945964564,461.8828188664737,1.0,,idw,{'p': 4.0},10.449543656138275,0.5010509447776221,1,1.0,0.9833049832103687,0.10500503736919028,0.485600653627239,0.9797612023014376,0.524089095747747,0.4569975639898378,180,1,2,0.7205414320242843,30.720541432024284,0.2808233969317788,-0.2202275478458433,0.2808233969317788,0.34758929294435975,0.25707047064766664
33,26,467.9512808695898,467.9203531237872,1.0,,idw,{'p': 4.0},10.449543656138275,0.491139430874135,1,1.0,0.9720280231027818,0.36937225502819576,0.46178765019153595,0.986895727703428,0.4765024319172443,0.5366710946456016,180,1,2,0.7395017656302493,30.739501765630248,0.27729296908375217,-0.2138464617903828,0.27729296908375217,0.34276957518037776,0.25465115391616683
33,1,2263.305916712597,2263.281745834188,1.0,,idw,{'p': 4.0},10.449543656138275,0.0007897135880452406,2,2.0,0.88092276046334,0.13257870408339326,0.41505403119083567,0.9924717248652682,0.43165243540801157,0.4341609660706937,179,1,2,17.301054908138077,47.30105490813808,0.12375184367881596,0.12296213009077073,0.12375184367881596,0.1041204388259495,0.15802876701670113
